source,target,weight,neuropil,nt_type,muscle,muscle_type
720575941594823537,720575941489673420,4,VNC_IntTct_L,,iii1,steering
720575941594823537,720575941489673420,9,VNC_LTct_L,,iii1,steering
720575941594823537,720575941629172716,17,VNC_LTct_L,,iii1,steering
720575941595189029,720575941456201887,7,VNC_HTct_L,,hg1,steering
720575941595189029,720575941456201887,3,VNC_IntTct_L,,hg1,steering
720575941595189029,720575941456201887,3,VNC_NTct_L,,hg1,steering
720575941595189029,720575941456201887,8,VNC_WTct_L,,hg1,steering
720575941595189029,720575941542412805,10,VNC_WTct_L,,b3,steering
720575941595189029,720575941547315060,5,VNC_HTct_L,,i1,steering
720575941595189029,720575941547315060,3,VNC_IntTct_L,,i1,steering
720575941595189029,720575941547394081,3,VNC_IntTct_L,,i2,steering
720575941595189029,720575941624155644,5,VNC_IntTct_L,,b2,steering
720575941595189029,720575941624155644,11,VNC_WTct_L,,b2,steering
720575941595542823,720575941489673420,3,VNC_LTct_L,,iii1,steering
720575941595542823,720575941629172716,5,VNC_LTct_L,,iii1,steering
720575941595542823,720575941629172716,4,VNC_LTct_R,,iii1,steering
720575941595605029,720575941513173763,6,VNC_NTct_R,,hg4,steering
720575941595955569,720575941459347411,7,VNC_HTct_L,,iii4,steering
720575941595955569,720575941501027819,3,VNC_HTct_L,,unknown,unknown
720575941595955569,720575941569529458,3,VNC_HTct_L,,unknown,unknown
720575941596602048,720575941468897856,5,VNC_IntTct_R,,i1,steering
720575941596602048,720575941468897856,5,VNC_unassigned_R,,i1,steering
720575941596602048,720575941580669817,7,VNC_IntTct_R,,hg1,steering
720575941598492457,720575941456201887,4,VNC_NTct_L,,hg1,steering
720575941598492457,720575941468288375,3,VNC_NTct_L,,hg3,steering
720575941598492457,720575941483845954,6,VNC_HTct_L,,hg3,steering
720575941598492457,720575941732789547,6,VNC_NTct_L,,hg2,steering
720575941598950556,720575941463144336,3,VNC_WTct_R,,DLM1,power
720575941598950556,720575941479034563,3,VNC_WTct_L,,DLM1,power
720575941598950556,720575941479034563,4,VNC_WTct_R,,DLM1,power
720575941598950556,720575941479034563,3,VNC_unassigned_L,,DLM1,power
720575941598950556,720575941507955269,7,VNC_WTct_L,,DLM1,power
720575941598950556,720575941507955269,3,VNC_WTct_R,,DLM1,power
720575941598950556,720575941507955269,4,VNC_unassigned_L,,DLM1,power
720575941598950556,720575941519783640,7,VNC_WTct_L,,DLM1,power
720575941598950556,720575941519783640,3,VNC_unassigned_L,,DLM1,power
720575941598950556,720575941533190337,3,VNC_WTct_L,,DLM1,power
720575941598950556,720575941533190337,3,VNC_WTct_R,,DLM1,power
720575941598950556,720575941534583786,21,VNC_WTct_L,,DLM5,power
720575941598950556,720575941534583786,3,VNC_WTct_R,,DLM5,power
720575941598950556,720575941534583786,7,VNC_unassigned_L,,DLM5,power
720575941598950556,720575941534583786,3,VNC_unassigned_R,,DLM5,power
720575941598950556,720575941583644382,6,VNC_WTct_R,,DLM1,power
720575941598950556,720575941583644382,3,VNC_unassigned_L,,DLM1,power
720575941598950556,720575941596050112,3,VNC_HTct_R,,DLM5,power
720575941598950556,720575941596050112,5,VNC_WTct_L,,DLM5,power
720575941598950556,720575941596050112,15,VNC_WTct_R,,DLM5,power
720575941598950556,720575941640465439,4,VNC_unassigned_L,,DLM1,power
720575941598950556,720575941645403000,9,VNC_WTct_L,,DLM1,power
720575941598950556,720575941645403000,3,VNC_unassigned_L,,DLM1,power
720575941598950556,720575941688499212,3,VNC_unassigned_R,,unknown,unknown
720575941600878377,720575941456201887,7,VNC_HTct_L,,hg1,steering
720575941600878377,720575941456201887,7,VNC_WTct_L,,hg1,steering
720575941600878377,720575941542412805,6,VNC_WTct_L,,b3,steering
720575941600878377,720575941547315060,15,VNC_HTct_L,,i1,steering
720575941600878377,720575941547315060,7,VNC_IntTct_L,,i1,steering
720575941600878377,720575941547315060,22,VNC_WTct_L,,i1,steering
720575941601297705,720575941569548402,3,VNC_AMNp_R,,unknown,unknown
720575941601731769,720575941456201887,7,VNC_IntTct_L,,hg1,steering
720575941601731769,720575941479658831,4,VNC_IntTct_L,,hg2,steering
720575941601731769,720575941547315060,3,VNC_IntTct_L,,i1,steering
720575941602323897,720575941468288375,3,VNC_WTct_R,,hg3,steering
720575941602323897,720575941468897856,24,VNC_HTct_R,,i1,steering
720575941602323897,720575941468897856,8,VNC_IntTct_R,,i1,steering
720575941602323897,720575941468897856,11,VNC_WTct_R,,i1,steering
720575941602323897,720575941474574132,8,VNC_HTct_R,,b3,steering
720575941602323897,720575941474574132,7,VNC_IntTct_R,,b3,steering
720575941602323897,720575941474574132,4,VNC_NTct_R,,b3,steering
720575941602323897,720575941474574132,24,VNC_WTct_R,,b3,steering
720575941602323897,720575941513173763,8,VNC_HTct_R,,hg4,steering
720575941602323897,720575941513173763,3,VNC_IntTct_R,,hg4,steering
720575941602323897,720575941513173763,6,VNC_WTct_R,,hg4,steering
720575941602323897,720575941516770670,3,VNC_HTct_R,,iii4,steering
720575941602323897,720575941580669817,66,VNC_HTct_R,,hg1,steering
720575941602323897,720575941580669817,13,VNC_IntTct_R,,hg1,steering
720575941602323897,720575941580669817,43,VNC_WTct_R,,hg1,steering
720575941602323897,720575941655597785,4,VNC_WTct_R,,b2,steering
720575941603438777,720575941624155644,3,VNC_IntTct_L,,b2,steering
720575941603791350,720575941483845954,3,VNC_WTct_L,,hg3,steering
720575941603791350,720575941630940642,7,VNC_NTct_L,,hg4,steering
720575941604343737,720575941476080948,4,VNC_WTct_L,,unknown,unknown
720575941604343737,720575941533190337,3,VNC_WTct_R,,DLM1,power
720575941604343737,720575941614289683,4,VNC_WTct_L,,DVM3A,power
720575941604343737,720575941643100754,4,VNC_WTct_L,,ps1,steering
720575941604343737,720575941643100754,3,VNC_WTct_R,,ps1,steering
720575941604343737,720575941643100754,3,VNC_unassigned_R,,ps1,steering
720575941604343737,720575941645041313,4,VNC_NTct_L,,ps1,steering
720575941604343737,720575941645041313,5,VNC_WTct_L,,ps1,steering
720575941604343737,720575941645041313,5,VNC_WTct_R,,ps1,steering
720575941604343737,720575941669019635,4,VNC_unassigned_R,,unknown,unknown
720575941609235302,720575941655597785,5,VNC_IntTct_R,,b2,steering
720575941609747430,720575941463144336,5,VNC_WTct_R,,DLM1,power
720575941609747430,720575941596050112,4,VNC_WTct_R,,DLM5,power
720575941609747430,720575941640465439,3,VNC_WTct_R,,DLM1,power
720575941611992493,720575941456201887,9,VNC_HTct_L,,hg1,steering
720575941611992493,720575941456201887,8,VNC_WTct_L,,hg1,steering
720575941611992493,720575941468288375,3,VNC_WTct_L,,hg3,steering
720575941611992493,720575941479658831,4,VNC_HTct_R,,hg2,steering
720575941611992493,720575941479658831,3,VNC_WTct_R,,hg2,steering
720575941611992493,720575941483845954,3,VNC_NTct_R,,hg3,steering
720575941611992493,720575941580669817,18,VNC_HTct_R,,hg1,steering
720575941611992493,720575941580669817,5,VNC_IntTct_R,,hg1,steering
720575941611992493,720575941580669817,5,VNC_WTct_R,,hg1,steering
720575941611992493,720575941732789547,4,VNC_HTct_L,,hg2,steering
720575941611992493,720575941732789547,3,VNC_NTct_L,,hg2,steering
720575941611992493,720575941732789547,3,VNC_WTct_L,,hg2,steering
720575941612039142,720575941456201887,16,VNC_HTct_L,,hg1,steering
720575941612039142,720575941456201887,6,VNC_NTct_L,,hg1,steering
720575941612039142,720575941479658831,4,VNC_IntTct_R,,hg2,steering
720575941612039142,720575941483845954,5,VNC_unassigned_R,,hg3,steering
720575941612039142,720575941580669817,22,VNC_HTct_R,,hg1,steering
720575941612039142,720575941580669817,13,VNC_IntTct_R,,hg1,steering
720575941612039142,720575941580669817,3,VNC_NTct_R,,hg1,steering
720575941612039142,720575941580669817,9,VNC_WTct_R,,hg1,steering
720575941612039142,720575941630940642,3,VNC_NTct_L,,hg4,steering
720575941612039142,720575941732789547,3,VNC_WTct_L,,hg2,steering
720575941612044518,720575941456201887,54,VNC_HTct_L,,hg1,steering
720575941612044518,720575941456201887,12,VNC_IntTct_L,,hg1,steering
720575941612044518,720575941456201887,8,VNC_NTct_L,,hg1,steering
720575941612044518,720575941456201887,35,VNC_WTct_L,,hg1,steering
720575941612044518,720575941459347411,10,VNC_HTct_L,,iii4,steering
720575941612044518,720575941459347411,8,VNC_WTct_L,,iii4,steering
720575941612044518,720575941542412805,8,VNC_HTct_L,,b3,steering
720575941612044518,720575941542412805,16,VNC_IntTct_L,,b3,steering
720575941612044518,720575941542412805,4,VNC_NTct_L,,b3,steering
720575941612044518,720575941542412805,20,VNC_WTct_L,,b3,steering
720575941612044518,720575941547315060,15,VNC_HTct_L,,i1,steering
720575941612044518,720575941547315060,15,VNC_IntTct_L,,i1,steering
720575941612044518,720575941547315060,22,VNC_WTct_L,,i1,steering
720575941612044518,720575941630940642,14,VNC_HTct_L,,hg4,steering
720575941612044518,720575941630940642,9,VNC_NTct_L,,hg4,steering
720575941612044518,720575941630940642,8,VNC_WTct_L,,hg4,steering
720575941612058982,720575941688499212,3,VNC_HTct_R,,unknown,unknown
720575941612058982,720575941688499212,7,VNC_unassigned_R,,unknown,unknown
720575941612195501,720575941507955269,7,VNC_WTct_L,,DLM1,power
720575941612195501,720575941519783640,6,VNC_WTct_L,,DLM1,power
720575941612195501,720575941624155644,42,VNC_WTct_L,,b2,steering
720575941612195501,720575941640465439,5,VNC_WTct_L,,DLM1,power
720575941612286428,720575941655597785,3,VNC_IntTct_R,,b2,steering
720575941612321382,720575941456201887,13,VNC_WTct_L,,hg1,steering
720575941612321382,720575941459347411,6,VNC_WTct_L,,iii4,steering
720575941612321382,720575941547315060,3,VNC_IntTct_L,,i1,steering
720575941612321382,720575941547315060,3,VNC_WTct_L,,i1,steering
720575941612321382,720575941580669817,6,VNC_IntTct_R,,hg1,steering
720575941612321382,720575941580669817,6,VNC_WTct_R,,hg1,steering
720575941612321382,720575941624155644,5,VNC_WTct_L,,b2,steering
720575941612321382,720575941655597785,4,VNC_IntTct_R,,b2,steering
720575941612321382,720575941655597785,4,VNC_WTct_R,,b2,steering
720575941615534489,720575941688499212,5,VNC_WTct_R,,unknown,unknown
720575941618366079,720575941463144336,3,VNC_HTct_R,,DLM1,power
720575941618366079,720575941463144336,18,VNC_WTct_L,,DLM1,power
720575941618366079,720575941463144336,21,VNC_WTct_R,,DLM1,power
720575941618366079,720575941472734048,8,VNC_WTct_R,,DVM1A,power
720575941618366079,720575941479034563,9,VNC_HTct_R,,DLM1,power
720575941618366079,720575941479034563,15,VNC_WTct_L,,DLM1,power
720575941618366079,720575941479034563,26,VNC_WTct_R,,DLM1,power
720575941618366079,720575941487139138,3,VNC_WTct_R,,DVM3A,power
720575941618366079,720575941499558369,7,VNC_WTct_R,,DVM3A,power
720575941618366079,720575941501027819,4,VNC_WTct_L,,unknown,unknown
720575941618366079,720575941507955269,37,VNC_WTct_L,,DLM1,power
720575941618366079,720575941507955269,9,VNC_WTct_R,,DLM1,power
720575941618366079,720575941516770670,3,VNC_HTct_R,,iii4,steering
720575941618366079,720575941519783640,40,VNC_WTct_L,,DLM1,power
720575941618366079,720575941519783640,6,VNC_WTct_R,,DLM1,power
720575941618366079,720575941530190027,5,VNC_HTct_R,,DVM2A,power
720575941618366079,720575941530190027,9,VNC_WTct_R,,DVM2A,power
720575941618366079,720575941533190337,13,VNC_WTct_L,,DLM1,power
720575941618366079,720575941533190337,16,VNC_WTct_R,,DLM1,power
720575941618366079,720575941533190337,6,VNC_unassigned_R,,DLM1,power
720575941618366079,720575941534583786,33,VNC_WTct_L,,DLM5,power
720575941618366079,720575941534583786,8,VNC_WTct_R,,DLM5,power
720575941618366079,720575941534583786,3,VNC_unassigned_L,,DLM5,power
720575941618366079,720575941542328837,4,VNC_WTct_L,,DVM2A,power
720575941618366079,720575941555120612,10,VNC_HTct_L,,unknown,unknown
720575941618366079,720575941555120612,15,VNC_HTct_R,,unknown,unknown
720575941618366079,720575941555120612,7,VNC_WTct_L,,unknown,unknown
720575941618366079,720575941555120612,7,VNC_WTct_R,,unknown,unknown
720575941618366079,720575941555120612,3,VNC_unassigned_R,,unknown,unknown
720575941618366079,720575941560383347,10,VNC_WTct_L,,DVM1A,power
720575941618366079,720575941565105206,10,VNC_WTct_L,,DVM1A,power
720575941618366079,720575941566847847,5,VNC_HTct_L,,DVM1A,power
720575941618366079,720575941566847847,13,VNC_WTct_L,,DVM1A,power
720575941618366079,720575941569529458,17,VNC_HTct_L,,unknown,unknown
720575941618366079,720575941569529458,7,VNC_HTct_R,,unknown,unknown
720575941618366079,720575941569529458,3,VNC_NTct_L,,unknown,unknown
720575941618366079,720575941569529458,39,VNC_WTct_L,,unknown,unknown
720575941618366079,720575941569529458,21,VNC_WTct_R,,unknown,unknown
720575941618366079,720575941569529458,3,VNC_unassigned_L,,unknown,unknown
720575941618366079,720575941573368719,5,VNC_WTct_L,,DVM2A,power
720575941618366079,720575941583644382,7,VNC_HTct_R,,DLM1,power
720575941618366079,720575941583644382,12,VNC_WTct_L,,DLM1,power
720575941618366079,720575941583644382,24,VNC_WTct_R,,DLM1,power
720575941618366079,720575941590220684,5,VNC_WTct_L,,DVM3A,power
720575941618366079,720575941596050112,8,VNC_HTct_R,,DLM5,power
720575941618366079,720575941596050112,5,VNC_WTct_L,,DLM5,power
720575941618366079,720575941596050112,26,VNC_WTct_R,,DLM5,power
720575941618366079,720575941596050112,3,VNC_unassigned_R,,DLM5,power
720575941618366079,720575941597489344,11,VNC_WTct_R,,DVM1A,power
720575941618366079,720575941603635190,14,VNC_WTct_R,,DVM1A,power
720575941618366079,720575941614289683,7,VNC_WTct_L,,DVM3A,power
720575941618366079,720575941624155644,6,VNC_WTct_L,,b2,steering
720575941618366079,720575941624985226,4,VNC_WTct_R,,DVM2A,power
720575941618366079,720575941630940642,4,VNC_HTct_L,,hg4,steering
720575941618366079,720575941640465439,30,VNC_WTct_L,,DLM1,power
720575941618366079,720575941640465439,11,VNC_WTct_R,,DLM1,power
720575941618366079,720575941643100754,8,VNC_HTct_L,,ps1,steering
720575941618366079,720575941643100754,19,VNC_HTct_R,,ps1,steering
720575941618366079,720575941643100754,27,VNC_WTct_L,,ps1,steering
720575941618366079,720575941643100754,33,VNC_WTct_R,,ps1,steering
720575941618366079,720575941643100754,4,VNC_unassigned_R,,ps1,steering
720575941618366079,720575941645041313,23,VNC_HTct_L,,ps1,steering
720575941618366079,720575941645041313,10,VNC_HTct_R,,ps1,steering
720575941618366079,720575941645041313,28,VNC_WTct_L,,ps1,steering
720575941618366079,720575941645041313,18,VNC_WTct_R,,ps1,steering
720575941618366079,720575941645041313,4,VNC_unassigned_L,,ps1,steering
720575941618366079,720575941645403000,4,VNC_IntTct_L,,DLM1,power
720575941618366079,720575941645403000,3,VNC_NTct_L,,DLM1,power
720575941618366079,720575941645403000,71,VNC_WTct_L,,DLM1,power
720575941618366079,720575941645403000,4,VNC_WTct_R,,DLM1,power
720575941618366079,720575941645403000,4,VNC_unassigned_L,,DLM1,power
720575941618366079,720575941655597785,3,VNC_WTct_R,,b2,steering
720575941618895231,720575941456201887,4,VNC_HTct_L,,hg1,steering
720575941618895231,720575941456201887,8,VNC_IntTct_L,,hg1,steering
720575941618895231,720575941456201887,8,VNC_WTct_L,,hg1,steering
720575941618895231,720575941479658831,5,VNC_WTct_L,,hg2,steering
720575941618895231,720575941542412805,4,VNC_IntTct_L,,b3,steering
720575941618895231,720575941542412805,4,VNC_WTct_L,,b3,steering
720575941618895231,720575941547315060,6,VNC_HTct_L,,i1,steering
720575941618895231,720575941547315060,15,VNC_IntTct_L,,i1,steering
720575941618895231,720575941547315060,11,VNC_WTct_L,,i1,steering
720575941618895231,720575941732789547,7,VNC_HTct_L,,hg2,steering
720575941618895231,720575941732789547,4,VNC_IntTct_L,,hg2,steering
720575941623634122,720575941555120612,4,VNC_unassigned_R,,unknown,unknown
720575941624816124,720575941547394081,4,VNC_IntTct_L,,i2,steering
720575941624831228,720575941487139138,4,VNC_WTct_R,,DVM3A,power
720575941624831228,720575941583644382,5,VNC_WTct_R,,DLM1,power
720575941624831228,720575941596050112,6,VNC_WTct_R,,DLM5,power
720575941624831228,720575941624985226,3,VNC_WTct_R,,DVM2A,power
720575941624831228,720575941624985226,3,VNC_unassigned_R,,DVM2A,power
720575941624831228,720575941655597785,7,VNC_NTct_R,,b2,steering
720575941624831228,720575941655597785,58,VNC_WTct_R,,b2,steering
720575941624831228,720575941655597785,3,VNC_unassigned_R,,b2,steering
720575941625972123,720575941474574132,5,VNC_HTct_R,,b3,steering
720575941625972123,720575941474574132,10,VNC_IntTct_R,,b3,steering
720575941625972123,720575941474574132,5,VNC_NTct_R,,b3,steering
720575941625972123,720575941474574132,4,VNC_WTct_R,,b3,steering
720575941625993371,720575941501027819,3,VNC_HTct_L,,unknown,unknown
720575941626299530,720575941630940642,13,VNC_NTct_L,,hg4,steering
720575941628167225,720575941476080948,9,VNC_WTct_L,,unknown,unknown
720575941628167225,720575941476080948,4,VNC_unassigned_L,,unknown,unknown
720575941628167225,720575941630940642,3,VNC_NTct_L,,hg4,steering
720575941628867042,720575941513173763,17,VNC_HTct_R,,hg4,steering
720575941628867042,720575941513173763,8,VNC_WTct_R,,hg4,steering
720575941628867042,720575941580669817,8,VNC_HTct_R,,hg1,steering
720575941628867042,720575941580669817,6,VNC_IntTct_R,,hg1,steering
720575941628867042,720575941580669817,20,VNC_WTct_R,,hg1,steering
720575941628867042,720575941655597785,7,VNC_WTct_R,,b2,steering
720575941629726246,720575941547394081,7,VNC_IntTct_L,,i2,steering
720575941629872422,720575941468897856,12,VNC_HTct_R,,i1,steering
720575941629872422,720575941468897856,16,VNC_IntTct_R,,i1,steering
720575941629872422,720575941468897856,3,VNC_WTct_R,,i1,steering
720575941629872422,720575941580669817,3,VNC_WTct_R,,hg1,steering
720575941630049762,720575941458961604,3,VNC_IntTct_R,,iii3,steering
720575941630049762,720575941458961604,3,VNC_WTct_R,,iii3,steering
720575941630049762,720575941655597785,5,VNC_IntTct_R,,b2,steering
720575941631315616,720575941501027819,5,VNC_T2_MesoNm_L,,unknown,unknown
720575941631642860,720575941456201887,5,VNC_HTct_L,,hg1,steering
720575941631642860,720575941456201887,3,VNC_IntTct_L,,hg1,steering
720575941631642860,720575941547315060,17,VNC_HTct_L,,i1,steering
720575941631642860,720575941547315060,14,VNC_IntTct_L,,i1,steering
720575941631642860,720575941547315060,16,VNC_WTct_L,,i1,steering
720575941632002720,720575941643100754,3,VNC_WTct_L,,ps1,steering
720575941632002720,720575941643100754,5,VNC_unassigned_R,,ps1,steering
720575941632002720,720575941645041313,4,VNC_unassigned_R,,ps1,steering
720575941632594592,720575941516770670,4,VNC_WTct_R,,iii4,steering
720575941632594592,720575941580669817,7,VNC_IntTct_R,,hg1,steering
720575941632594592,720575941580669817,22,VNC_WTct_R,,hg1,steering
720575941632594592,720575941655597785,4,VNC_WTct_R,,b2,steering
720575941632978629,720575941499558369,3,VNC_WTct_R,,DVM3A,power
720575941632978629,720575941533190337,3,VNC_WTct_R,,DLM1,power
720575941632978629,720575941645041313,3,VNC_NTct_L,,ps1,steering
720575941632978629,720575941645041313,4,VNC_NTct_R,,ps1,steering
720575941632978629,720575941669019635,5,VNC_unassigned_R,,unknown,unknown
720575941633779387,720575941474595370,5,VNC_WTct_L,,unknown,unknown
720575941638407199,720575941456201887,15,VNC_HTct_L,,hg1,steering
720575941638407199,720575941456201887,11,VNC_IntTct_L,,hg1,steering
720575941638407199,720575941456201887,11,VNC_WTct_L,,hg1,steering
720575941638407199,720575941542412805,17,VNC_HTct_L,,b3,steering
720575941638407199,720575941542412805,17,VNC_IntTct_L,,b3,steering
720575941638407199,720575941542412805,8,VNC_NTct_L,,b3,steering
720575941638407199,720575941542412805,20,VNC_WTct_L,,b3,steering
720575941638407199,720575941547315060,13,VNC_HTct_L,,i1,steering
720575941638407199,720575941547315060,10,VNC_IntTct_L,,i1,steering
720575941638407199,720575941547315060,12,VNC_WTct_L,,i1,steering
720575941639588127,720575941456201887,7,VNC_HTct_L,,hg1,steering
720575941639588127,720575941456201887,5,VNC_IntTct_L,,hg1,steering
720575941639588127,720575941456201887,8,VNC_WTct_L,,hg1,steering
720575941639588127,720575941459347411,3,VNC_HTct_L,,iii4,steering
720575941639588127,720575941459347411,13,VNC_IntTct_L,,iii4,steering
720575941639588127,720575941459347411,19,VNC_WTct_L,,iii4,steering
720575941639588127,720575941519783640,3,VNC_NTct_L,,DLM1,power
720575941639588127,720575941547315060,4,VNC_IntTct_L,,i1,steering
720575941639588127,720575941547315060,4,VNC_WTct_L,,i1,steering
720575941639588127,720575941547394081,19,VNC_IntTct_L,,i2,steering
720575941639588127,720575941547394081,12,VNC_WTct_L,,i2,steering
720575941639588127,720575941560383347,8,VNC_WTct_L,,DVM1A,power
720575941639588127,720575941565105206,5,VNC_WTct_L,,DVM1A,power
720575941639588127,720575941566847847,6,VNC_NTct_L,,DVM1A,power
720575941639588127,720575941566847847,6,VNC_WTct_L,,DVM1A,power
720575941640075551,720575941555120612,9,VNC_WTct_R,,unknown,unknown
720575941640075551,720575941669019635,3,VNC_unassigned_R,,unknown,unknown
720575941642966629,720575941475745898,10,VNC_IntTct_R,,i2,steering
720575941643030945,720575941501027819,3,VNC_HTct_L,,unknown,unknown
720575941643030945,720575941688499212,3,VNC_HTct_R,,unknown,unknown
720575941643577445,720575941560383347,3,VNC_WTct_L,,DVM1A,power
720575941645080481,720575941645041313,4,VNC_IntTct_L,,ps1,steering
720575941645080481,720575941645403000,5,VNC_IntTct_L,,DLM1,power
720575941645444808,720575941468897856,16,VNC_HTct_R,,i1,steering
720575941645444808,720575941468897856,16,VNC_IntTct_R,,i1,steering
720575941645444808,720575941474574132,3,VNC_HTct_R,,b3,steering
720575941645444808,720575941474574132,4,VNC_IntTct_R,,b3,steering
720575941645444808,720575941475745898,7,VNC_IntTct_R,,i2,steering
720575941645444808,720575941475745898,6,VNC_WTct_R,,i2,steering
720575941645731272,720575941456201887,4,VNC_NTct_L,,hg1,steering
720575941645731272,720575941630940642,6,VNC_NTct_L,,hg4,steering
720575941650178289,720575941569529458,4,VNC_WTct_L,,unknown,unknown
720575941651139349,720575941732789547,3,VNC_WTct_L,,hg2,steering
720575941652278033,720575941513173763,10,VNC_NTct_R,,hg4,steering
720575941652614129,720575941456201887,7,VNC_HTct_L,,hg1,steering
720575941652614129,720575941456201887,4,VNC_WTct_L,,hg1,steering
720575941652614129,720575941542412805,11,VNC_HTct_L,,b3,steering
720575941652614129,720575941542412805,6,VNC_IntTct_L,,b3,steering
720575941652614129,720575941542412805,20,VNC_WTct_L,,b3,steering
720575941652614129,720575941547315060,3,VNC_HTct_L,,i1,steering
720575941652614129,720575941547315060,4,VNC_WTct_L,,i1,steering
720575941652633585,720575941468897856,6,VNC_IntTct_R,,i1,steering
720575941652633585,720575941474574132,13,VNC_HTct_R,,b3,steering
720575941652633585,720575941474574132,9,VNC_IntTct_R,,b3,steering
720575941652633585,720575941474574132,21,VNC_WTct_R,,b3,steering
720575941652633585,720575941569529458,3,VNC_IntTct_R,,unknown,unknown
720575941652633585,720575941580669817,9,VNC_HTct_R,,hg1,steering
720575941652633585,720575941580669817,5,VNC_IntTct_R,,hg1,steering
720575941652633585,720575941580669817,5,VNC_WTct_R,,hg1,steering
720575941653841681,720575941513173763,6,VNC_unassigned_R,,hg4,steering
720575941661415224,720575941643100754,4,VNC_WTct_R,,ps1,steering
720575941661415224,720575941645041313,3,VNC_WTct_R,,ps1,steering
720575941661415224,720575941669019635,3,VNC_WTct_R,,unknown,unknown
720575941662506040,720575941479034563,9,VNC_WTct_R,,DLM1,power
720575941662506040,720575941479034563,3,VNC_unassigned_R,,DLM1,power
720575941662506040,720575941499558369,4,VNC_WTct_R,,DVM3A,power
720575941662506040,720575941507955269,7,VNC_WTct_R,,DLM1,power
720575941662506040,720575941507955269,3,VNC_unassigned_L,,DLM1,power
720575941662506040,720575941519783640,3,VNC_WTct_L,,DLM1,power
720575941662506040,720575941533190337,7,VNC_WTct_R,,DLM1,power
720575941662506040,720575941534583786,12,VNC_WTct_L,,DLM5,power
720575941662506040,720575941534583786,4,VNC_unassigned_L,,DLM5,power
720575941662506040,720575941583644382,10,VNC_WTct_R,,DLM1,power
720575941662506040,720575941583644382,3,VNC_unassigned_R,,DLM1,power
720575941662506040,720575941596050112,13,VNC_WTct_R,,DLM5,power
720575941662506040,720575941596050112,6,VNC_unassigned_R,,DLM5,power
720575941662506040,720575941640465439,5,VNC_WTct_R,,DLM1,power
720575941668513011,720575941547315060,4,VNC_IntTct_L,,i1,steering
720575941668513011,720575941629172716,3,VNC_LTct_L,,iii1,steering
720575941681032125,720575941463144336,3,VNC_WTct_L,,DLM1,power
720575941681032125,720575941463144336,4,VNC_WTct_R,,DLM1,power
720575941681032125,720575941472734048,4,VNC_WTct_R,,DVM1A,power
720575941681032125,720575941479034563,6,VNC_WTct_R,,DLM1,power
720575941681032125,720575941487139138,7,VNC_WTct_R,,DVM3A,power
720575941681032125,720575941507955269,5,VNC_WTct_R,,DLM1,power
720575941681032125,720575941533190337,4,VNC_WTct_R,,DLM1,power
720575941681032125,720575941555120612,16,VNC_WTct_R,,unknown,unknown
720575941681032125,720575941569529458,12,VNC_WTct_R,,unknown,unknown
720575941681032125,720575941583644382,12,VNC_WTct_R,,DLM1,power
720575941681032125,720575941596050112,4,VNC_WTct_R,,DLM5,power
720575941681032125,720575941597489344,3,VNC_WTct_R,,DVM1A,power
720575941681032125,720575941603635190,4,VNC_WTct_R,,DVM1A,power
720575941681032125,720575941624985226,4,VNC_WTct_R,,DVM2A,power
720575941681032125,720575941640465439,6,VNC_WTct_R,,DLM1,power
720575941681032125,720575941643100754,6,VNC_HTct_R,,ps1,steering
720575941681032125,720575941643100754,6,VNC_WTct_L,,ps1,steering
720575941681032125,720575941643100754,27,VNC_WTct_R,,ps1,steering
720575941681032125,720575941645041313,5,VNC_WTct_L,,ps1,steering
720575941681032125,720575941645041313,13,VNC_WTct_R,,ps1,steering
720575941681032125,720575941645403000,6,VNC_WTct_R,,DLM1,power
720575941681384637,720575941513173763,5,VNC_HTct_R,,hg4,steering
720575941688189935,720575941468288375,3,VNC_IntTct_R,,hg3,steering
720575941688189935,720575941468897856,5,VNC_IntTct_R,,i1,steering
720575941688189935,720575941468897856,6,VNC_unassigned_R,,i1,steering
720575941688189935,720575941474574132,3,VNC_IntTct_R,,b3,steering
720575941688189935,720575941479658831,6,VNC_IntTct_R,,hg2,steering
720575941688189935,720575941483845954,3,VNC_NTct_R,,hg3,steering
720575941688189935,720575941483845954,3,VNC_unassigned_R,,hg3,steering
720575941688189935,720575941580669817,3,VNC_HTct_R,,hg1,steering
720575941688189935,720575941580669817,3,VNC_IntTct_R,,hg1,steering
720575941688189935,720575941732789547,6,VNC_IntTct_R,,hg2,steering
720575941688517388,720575941474574132,3,VNC_WTct_R,,b3,steering
720575941688517388,720575941499558369,5,VNC_WTct_R,,DVM3A,power
720575941688517388,720575941533190337,4,VNC_WTct_R,,DLM1,power
720575941688517388,720575941555120612,17,VNC_WTct_R,,unknown,unknown
720575941688517388,720575941555120612,6,VNC_unassigned_R,,unknown,unknown
720575941688517388,720575941643100754,10,VNC_T2_MesoNm_R,,ps1,steering
720575941688517388,720575941643100754,40,VNC_WTct_R,,ps1,steering
720575941688517388,720575941643100754,20,VNC_unassigned_R,,ps1,steering
720575941688517388,720575941669019635,5,VNC_unassigned_R,,unknown,unknown
720575941688574360,720575941624155644,3,VNC_IntTct_L,,b2,steering
720575941688582518,720575941513173763,3,VNC_HTct_R,,hg4,steering
720575941688582518,720575941513173763,4,VNC_NTct_R,,hg4,steering
720575941689709019,720575941516770670,3,VNC_WTct_R,,iii4,steering
