source,target,weight,neuropil,nt_type
720575941350890544,720575941436996882,3,VNC_IntTct_R,
720575941350890544,720575941458334163,4,VNC_IntTct_R,
720575941350890544,720575941489038311,3,VNC_WTct_R,
720575941350890544,720575941503451301,5,VNC_HTct_R,
720575941350890544,720575941503451301,6,VNC_IntTct_R,
720575941350890544,720575941507664144,4,VNC_NTct_R,
720575941350890544,720575941561304978,3,VNC_IntTct_R,
720575941350890544,720575941563316022,3,VNC_unassigned_R,
720575941350890544,720575941579017337,3,VNC_IntTct_R,
720575941350890544,720575941583601886,3,VNC_HTct_R,
720575941350890544,720575941583601886,5,VNC_IntTct_R,
720575941350890544,720575941608991050,5,VNC_IntTct_R,
720575941350890544,720575941614737877,3,VNC_IntTct_R,
720575941350890544,720575941626940710,3,VNC_IntTct_R,
720575941350890544,720575941633071008,4,VNC_NTct_R,
720575941352918576,720575941449942877,7,VNC_T2_MesoNm_L,
720575941352918576,720575941477858434,3,VNC_AMNp_R,
720575941352918576,720575941483537338,3,VNC_T1_ProNm_R,
720575941352918576,720575941487815632,4,VNC_AMNp_L,
720575941352918576,720575941489092327,3,VNC_T2_MesoNm_L,
720575941352918576,720575941506220348,3,VNC_AMNp_R,
720575941352918576,720575941533786906,7,VNC_T2_MesoNm_R,
720575941352918576,720575941555249665,6,VNC_AMNp_R,
720575941352918576,720575941555938899,3,VNC_WTct_R,
720575941352918576,720575941578793809,4,VNC_AMNp_L,
720575941352918576,720575941626286474,5,VNC_AMNp_R,
720575941352918576,720575941723152698,3,VNC_ANm_L,
720575941352918576,720575941723152698,5,VNC_ANm_R,
720575941353080624,720575941540201933,11,VNC_T1_ProNm_L,
720575941353080624,720575941703131610,5,VNC_NTct_L,
720575941353080624,720575941703131610,4,VNC_T1_ProNm_L,
720575941390285462,720575941451814215,3,VNC_HTct_R,
720575941390285462,720575941507664144,4,VNC_IntTct_R,
720575941390285462,720575941507664144,3,VNC_WTct_R,
720575941390285462,720575941551321371,5,VNC_WTct_R,
720575941390285462,720575941551321371,6,VNC_unassigned_R,
720575941390285462,720575941557612915,3,VNC_unassigned_R,
720575941390285462,720575941640895589,4,VNC_unassigned_R,
720575941390285462,720575941650696977,3,VNC_HTct_R,
720575941390285462,720575941652647185,3,VNC_NTct_R,
720575941390285462,720575941652647185,4,VNC_unassigned_R,
720575941390308246,720575941460225936,4,VNC_IntTct_R,
720575941390308246,720575941491651559,5,VNC_NTct_R,
720575941390308246,720575941503420581,3,VNC_NTct_R,
720575941390308246,720575941523983618,3,VNC_NTct_R,
720575941390308246,720575941535073770,3,VNC_HTct_R,
720575941390308246,720575941546335676,3,VNC_WTct_R,
720575941390619140,720575941536657123,5,VNC_NTct_L,
720575941390623382,720575941686037878,3,VNC_NTct_R,
720575941390722710,720575941461251027,4,VNC_T1_ProNm_R,
720575941392812548,720575941411791764,4,VNC_HTct_L,
720575941392812548,720575941411791764,4,VNC_IntTct_L,
720575941392812548,720575941414508948,22,VNC_IntTct_L,
720575941392812548,720575941439050703,4,VNC_IntTct_L,
720575941392812548,720575941447013813,4,VNC_HTct_L,
720575941392812548,720575941447305053,3,VNC_IntTct_L,
720575941392812548,720575941459514512,5,VNC_HTct_L,
720575941392812548,720575941464073558,6,VNC_IntTct_L,
720575941392812548,720575941465484566,22,VNC_HTct_L,
720575941392812548,720575941465484566,19,VNC_IntTct_L,
720575941392812548,720575941469724125,19,VNC_IntTct_L,
720575941392812548,720575941472042282,3,VNC_IntTct_L,
720575941392812548,720575941473850720,4,VNC_IntTct_L,
720575941392812548,720575941477166622,3,VNC_IntTct_L,
720575941392812548,720575941478488143,11,VNC_HTct_L,
720575941392812548,720575941495495547,5,VNC_HTct_L,
720575941392812548,720575941496803234,4,VNC_HTct_L,
720575941392812548,720575941496957346,3,VNC_IntTct_L,
720575941392812548,720575941501041643,6,VNC_IntTct_L,
720575941392812548,720575941501135191,6,VNC_IntTct_L,
720575941392812548,720575941501786930,3,VNC_HTct_L,
720575941392812548,720575941515936505,4,VNC_IntTct_L,
720575941392812548,720575941518936792,4,VNC_IntTct_L,
720575941392812548,720575941520333047,9,VNC_HTct_L,
720575941392812548,720575941520333047,9,VNC_IntTct_L,
720575941392812548,720575941534709482,7,VNC_HTct_L,
720575941392812548,720575941542900997,4,VNC_IntTct_L,
720575941392812548,720575941542900997,3,VNC_NTct_L,
720575941392812548,720575941543669765,11,VNC_HTct_L,
720575941392812548,720575941543669765,3,VNC_IntTct_L,
720575941392812548,720575941550878087,3,VNC_HTct_L,
720575941392812548,720575941553338778,7,VNC_IntTct_L,
720575941392812548,720575941561320493,12,VNC_HTct_L,
720575941392812548,720575941572251144,45,VNC_HTct_L,
720575941392812548,720575941572251144,17,VNC_IntTct_L,
720575941392812548,720575941579868917,10,VNC_IntTct_L,
720575941392812548,720575941579868917,3,VNC_NTct_L,
720575941392812548,720575941583128454,51,VNC_HTct_L,
720575941392812548,720575941583128454,19,VNC_IntTct_L,
720575941392812548,720575941595768476,5,VNC_HTct_L,
720575941392812548,720575941600259369,5,VNC_IntTct_L,
720575941392812548,720575941601088441,21,VNC_HTct_L,
720575941392812548,720575941601092537,5,VNC_HTct_L,
720575941392812548,720575941601209590,8,VNC_IntTct_L,
720575941392812548,720575941601209590,4,VNC_NTct_L,
720575941392812548,720575941601243321,4,VNC_IntTct_L,
720575941392812548,720575941611080010,13,VNC_HTct_L,
720575941392812548,720575941611080010,4,VNC_IntTct_L,
720575941392812548,720575941621630716,4,VNC_HTct_L,
720575941392812548,720575941630748859,28,VNC_HTct_L,
720575941392812548,720575941632614587,13,VNC_IntTct_L,
720575941392812548,720575941653563153,3,VNC_HTct_L,
720575941392812548,720575941678358973,8,VNC_HTct_L,
720575941393196950,720575941431092911,6,VNC_HTct_R,
720575941394119830,720575941392667286,8,VNC_LTct_R,
720575941394119830,720575941436996882,4,VNC_LTct_R,
720575941394119830,720575941449617230,3,VNC_LTct_R,
720575941394119830,720575941457431280,4,VNC_IntTct_R,
720575941394119830,720575941457935263,5,VNC_T2_MesoNm_R,
720575941394119830,720575941485217744,4,VNC_LTct_R,
720575941394119830,720575941490693577,5,VNC_T2_MesoNm_R,
720575941394119830,720575941511393233,9,VNC_IntTct_R,
720575941394119830,720575941511393233,8,VNC_LTct_R,
720575941394119830,720575941513160697,16,VNC_IntTct_R,
720575941394119830,720575941513160697,4,VNC_LTct_R,
720575941394119830,720575941516848750,4,VNC_AMNp_R,
720575941394119830,720575941524114276,3,VNC_LTct_R,
720575941394119830,720575941529753476,4,VNC_IntTct_R,
720575941394119830,720575941529753476,3,VNC_LTct_R,
720575941394119830,720575941529753476,3,VNC_T2_MesoNm_R,
720575941394119830,720575941543613033,5,VNC_LTct_R,
720575941394119830,720575941551947263,17,VNC_IntTct_R,
720575941394119830,720575941551947263,19,VNC_LTct_R,
720575941394119830,720575941551947263,20,VNC_T1_ProNm_R,
720575941394119830,720575941558343725,3,VNC_IntTct_R,
720575941394119830,720575941563161512,3,VNC_AMNp_R,
720575941394119830,720575941575691624,3,VNC_AMNp_R,
720575941394119830,720575941580604661,8,VNC_AMNp_R,
720575941394119830,720575941580604661,3,VNC_IntTct_R,
720575941394119830,720575941580604661,10,VNC_LTct_R,
720575941394119830,720575941608350794,3,VNC_LTct_R,
720575941394119830,720575941625907769,3,VNC_IntTct_R,
720575941394119830,720575941625907769,6,VNC_T2_MesoNm_R,
720575941394119830,720575941685950326,17,VNC_IntTct_R,
720575941399042851,720575941461251027,29,VNC_T1_ProNm_R,
720575941399042851,720575941560088814,8,VNC_T1_ProNm_R,
720575941399099427,720575941447898132,3,VNC_T1_ProNm_L,
720575941400285475,720575941483803458,5,VNC_NTct_L,
720575941400285475,720575941540201933,4,VNC_NTct_L,
720575941400285475,720575941547226248,6,VNC_NTct_L,
720575941400285475,720575941579868917,45,VNC_NTct_L,
720575941400290851,720575941555186074,8,VNC_NTct_L,
720575941401753635,720575941410037419,3,VNC_HTct_L,
720575941401753635,720575941429543127,4,VNC_IntTct_L,
720575941401753635,720575941430842209,6,VNC_HTct_L,
720575941401753635,720575941473850720,6,VNC_IntTct_L,
720575941401753635,720575941473850720,3,VNC_LTct_L,
720575941401753635,720575941474437681,4,VNC_HTct_L,
720575941401753635,720575941490813872,4,VNC_HTct_R,
720575941401753635,720575941490813872,4,VNC_IntTct_L,
720575941401753635,720575941496284489,3,VNC_HTct_R,
720575941401753635,720575941515936505,3,VNC_LTct_R,
720575941401753635,720575941549329663,3,VNC_LTct_R,
720575941401753635,720575941552622398,5,VNC_HTct_R,
720575941401753635,720575941565376046,3,VNC_HTct_L,
720575941401753635,720575941595972465,5,VNC_HTct_L,
720575941401753635,720575941628630054,3,VNC_IntTct_L,
720575941401753635,720575941649244437,3,VNC_HTct_R,
720575941401753635,720575941668725169,6,VNC_HTct_L,
720575941401753635,720575941668725169,3,VNC_IntTct_L,
720575941401753635,720575941684876527,3,VNC_HTct_L,
720575941401766435,720575941480631170,6,VNC_T1_ProNm_L,
720575941401766435,720575941497092169,9,VNC_T2_MesoNm_L,
720575941401766435,720575941523112439,13,VNC_T1_ProNm_L,
720575941401766435,720575941551385371,4,VNC_T2_MesoNm_L,
720575941401766435,720575941572737679,4,VNC_T1_ProNm_L,
720575941401766435,720575941619873663,4,VNC_T1_ProNm_L,
720575941401766435,720575941642411877,3,VNC_T2_MesoNm_L,
720575941401766435,720575941703131610,6,VNC_T1_ProNm_L,
720575941401786403,720575941400710435,4,VNC_HTct_R,
720575941401786403,720575941429556655,6,VNC_IntTct_R,
720575941401786403,720575941429556655,3,VNC_NTct_R,
720575941401786403,720575941452315443,4,VNC_HTct_R,
720575941401786403,720575941459114451,3,VNC_HTct_R,
720575941401786403,720575941464768790,7,VNC_IntTct_R,
720575941401786403,720575941464768790,5,VNC_NTct_R,
720575941401786403,720575941473703722,3,VNC_HTct_R,
720575941401786403,720575941475780202,8,VNC_HTct_R,
720575941401786403,720575941501892546,4,VNC_HTct_R,
720575941401786403,720575941504134981,5,VNC_IntTct_R,
720575941401786403,720575941532509016,3,VNC_HTct_R,
720575941401786403,720575941537528050,7,VNC_HTct_R,
720575941401786403,720575941553313434,5,VNC_HTct_R,
720575941401786403,720575941557294095,3,VNC_IntTct_R,
720575941401786403,720575941561304978,5,VNC_IntTct_R,
720575941401786403,720575941564066567,6,VNC_HTct_R,
720575941401786403,720575941564125026,5,VNC_HTct_R,
720575941401786403,720575941564417024,3,VNC_HTct_R,
720575941401786403,720575941601298617,8,VNC_HTct_R,
720575941401786403,720575941601298617,3,VNC_IntTct_R,
720575941401786403,720575941608378698,4,VNC_HTct_R,
720575941401786403,720575941616420053,3,VNC_HTct_R,
720575941401786403,720575941626940710,3,VNC_HTct_R,
720575941401786403,720575941650753297,3,VNC_NTct_R,
720575941401786403,720575941652324825,7,VNC_HTct_R,
720575941401786403,720575941652324825,9,VNC_IntTct_R,
720575941401814307,720575941461251027,5,VNC_T1_ProNm_R,
720575941401814307,720575941461251027,4,VNC_unassigned_R,
720575941401814307,720575941474259754,3,VNC_T2_MesoNm_R,
720575941401814307,720575941498482043,3,VNC_NTct_R,
720575941401814307,720575941498482043,3,VNC_T1_ProNm_R,
720575941401814307,720575941501352535,23,VNC_T2_MesoNm_R,
720575941401814307,720575941536318869,3,VNC_T2_MesoNm_R,
720575941401814307,720575941540185213,13,VNC_T2_MesoNm_R,
720575941401814307,720575941542469212,3,VNC_WTct_R,
720575941401814307,720575941547164084,4,VNC_T2_MesoNm_R,
720575941401814307,720575941553520211,5,VNC_T1_ProNm_R,
720575941401814307,720575941569585266,3,VNC_T1_ProNm_R,
720575941401814307,720575941595919217,16,VNC_T2_MesoNm_R,
720575941401814307,720575941595919217,3,VNC_WTct_R,
720575941401814307,720575941613448668,80,VNC_T2_MesoNm_R,
720575941401814307,720575941625963419,6,VNC_T2_MesoNm_R,
720575941401814307,720575941627995705,3,VNC_T2_MesoNm_R,
720575941401814307,720575941642221176,3,VNC_T2_MesoNm_R,
720575941401814307,720575941731613483,3,VNC_T2_MesoNm_R,
720575941402468899,720575941599444777,3,VNC_NTct_R,
720575941404711792,720575941429556655,4,VNC_IntTct_R,
720575941404711792,720575941450628218,7,VNC_IntTct_R,
720575941404711792,720575941473703722,3,VNC_HTct_R,
720575941404711792,720575941485217744,3,VNC_IntTct_R,
720575941404711792,720575941501892546,3,VNC_HTct_R,
720575941404711792,720575941501984651,20,VNC_IntTct_R,
720575941404711792,720575941501984651,7,VNC_T2_MesoNm_R,
720575941404711792,720575941640892517,5,VNC_IntTct_R,
720575941404711792,720575941640892517,3,VNC_T2_MesoNm_R,
720575941404711792,720575941655866648,6,VNC_IntTct_R,
720575941404711792,720575941655866648,4,VNC_T3_MetaNm_R,
720575941404748144,720575941501135191,3,VNC_NTct_L,
720575941404748144,720575941501135191,4,VNC_T1_ProNm_L,
720575941404748144,720575941512450371,30,VNC_T2_MesoNm_L,
720575941404748144,720575941512450371,9,VNC_WTct_L,
720575941404813680,720575941492308606,3,VNC_IntTct_R,
720575941404813680,720575941535066339,4,VNC_IntTct_R,
720575941404813680,720575941535066339,5,VNC_NTct_R,
720575941404981360,720575941581648479,3,VNC_HTct_L,
720575941404981360,720575941595202085,11,VNC_HTct_L,
720575941404981360,720575941611080010,4,VNC_IntTct_L,
720575941405473327,720575941440464219,3,VNC_NTct_L,
720575941405473327,720575941456678893,4,VNC_WTct_L,
720575941405473327,720575941498935777,5,VNC_NTct_L,
720575941405473327,720575941498935777,6,VNC_WTct_L,
720575941405473327,720575941498935777,6,VNC_unassigned_L,
720575941405473327,720575941653563153,3,VNC_WTct_L,
720575941407841071,720575941393490838,3,VNC_IntTct_L,
720575941407841071,720575941400818723,4,VNC_IntTct_L,
720575941407841071,720575941414508948,6,VNC_IntTct_L,
720575941407841071,720575941414508948,11,VNC_IntTct_R,
720575941407841071,720575941414508948,4,VNC_T1_ProNm_L,
720575941407841071,720575941414508948,8,VNC_T1_ProNm_R,
720575941407841071,720575941429556655,10,VNC_IntTct_R,
720575941407841071,720575941433060622,5,VNC_LTct_L,
720575941407841071,720575941457802480,3,VNC_IntTct_L,
720575941407841071,720575941457802480,6,VNC_IntTct_R,
720575941407841071,720575941457802480,9,VNC_LTct_L,
720575941407841071,720575941457802480,8,VNC_LTct_R,
720575941407841071,720575941469724125,7,VNC_IntTct_L,
720575941407841071,720575941469724125,8,VNC_IntTct_R,
720575941407841071,720575941469724125,13,VNC_T1_ProNm_R,
720575941407841071,720575941474437681,4,VNC_IntTct_R,
720575941407841071,720575941474437681,3,VNC_LTct_L,
720575941407841071,720575941474437681,6,VNC_LTct_R,
720575941407841071,720575941474741819,5,VNC_IntTct_L,
720575941407841071,720575941474741819,4,VNC_LTct_L,
720575941407841071,720575941488475598,3,VNC_IntTct_R,
720575941407841071,720575941488475598,6,VNC_LTct_R,
720575941407841071,720575941488475598,3,VNC_T2_MesoNm_R,
720575941407841071,720575941490833072,3,VNC_LTct_L,
720575941407841071,720575941492303998,3,VNC_IntTct_R,
720575941407841071,720575941515936505,14,VNC_IntTct_R,
720575941407841071,720575941515936505,5,VNC_LTct_L,
720575941407841071,720575941515936505,16,VNC_LTct_R,
720575941407841071,720575941515936505,4,VNC_T2_MesoNm_L,
720575941407841071,720575941515936505,11,VNC_T2_MesoNm_R,
720575941407841071,720575941521031927,3,VNC_IntTct_R,
720575941407841071,720575941521031927,3,VNC_LTct_L,
720575941407841071,720575941522089463,5,VNC_LTct_L,
720575941407841071,720575941522089463,8,VNC_LTct_R,
720575941407841071,720575941523100491,4,VNC_LTct_R,
720575941407841071,720575941545471593,4,VNC_IntTct_R,
720575941407841071,720575941576941045,4,VNC_IntTct_R,
720575941407841071,720575941576941045,4,VNC_LTct_L,
720575941407841071,720575941576941045,8,VNC_LTct_R,
720575941407841071,720575941595021681,4,VNC_IntTct_L,
720575941407841071,720575941595021681,3,VNC_IntTct_R,
720575941407841071,720575941600259369,5,VNC_IntTct_R,
720575941407841071,720575941600259369,5,VNC_LTct_R,
720575941407841071,720575941600259369,8,VNC_T2_MesoNm_R,
720575941407841071,720575941611343337,3,VNC_T3_MetaNm_L,
720575941407841071,720575941630933947,3,VNC_IntTct_R,
720575941407841071,720575941630933947,6,VNC_LTct_L,
720575941407841071,720575941630933947,4,VNC_LTct_R,
720575941407841071,720575941636281205,6,VNC_LTct_L,
720575941407841071,720575941640957029,6,VNC_IntTct_L,
720575941407841071,720575941663099516,4,VNC_LTct_R,
720575941408170799,720575941482212605,4,VNC_T3_MetaNm_L,
720575941408170799,720575941580604661,3,VNC_AMNp_L,
720575941408508078,720575941392667286,4,VNC_IntTct_R,
720575941408508078,720575941408456110,3,VNC_T1_ProNm_R,
720575941408508078,720575941433448224,12,VNC_IntTct_R,
720575941408508078,720575941433448224,3,VNC_LTct_R,
720575941408508078,720575941438659551,4,VNC_ANm_R,
720575941408508078,720575941438659551,14,VNC_T3_MetaNm_R,
720575941408508078,720575941449134202,4,VNC_LTct_R,
720575941408508078,720575941450586958,3,VNC_IntTct_R,
720575941408508078,720575941450586958,3,VNC_T1_ProNm_R,
720575941408508078,720575941457431280,3,VNC_T1_ProNm_R,
720575941408508078,720575941477447530,6,VNC_IntTct_R,
720575941408508078,720575941478598735,3,VNC_ANm_R,
720575941408508078,720575941481086205,5,VNC_T3_MetaNm_R,
720575941408508078,720575941499441291,5,VNC_IntTct_R,
720575941408508078,720575941499441291,7,VNC_WTct_R,
720575941408508078,720575941499725986,7,VNC_IntTct_R,
720575941408508078,720575941499725986,6,VNC_LTct_R,
720575941408508078,720575941499725986,3,VNC_WTct_R,
720575941408508078,720575941504386327,3,VNC_IntTct_R,
720575941408508078,720575941504389655,8,VNC_IntTct_R,
720575941408508078,720575941504389655,5,VNC_WTct_R,
720575941408508078,720575941505536290,4,VNC_ANm_R,
720575941408508078,720575941505536290,8,VNC_IntTct_R,
720575941408508078,720575941505536290,9,VNC_LTct_R,
720575941408508078,720575941505536290,34,VNC_T3_MetaNm_R,
720575941408508078,720575941507442305,7,VNC_IntTct_R,
720575941408508078,720575941516848750,3,VNC_AMNp_R,
720575941408508078,720575941516848750,4,VNC_IntTct_R,
720575941408508078,720575941516848750,10,VNC_LTct_R,
720575941408508078,720575941516848750,5,VNC_T2_MesoNm_R,
720575941408508078,720575941518439347,4,VNC_IntTct_R,
720575941408508078,720575941527241912,3,VNC_ANm_R,
720575941408508078,720575941528573643,3,VNC_WTct_R,
720575941408508078,720575941537501160,12,VNC_IntTct_R,
720575941408508078,720575941537501160,4,VNC_WTct_R,
720575941408508078,720575941543613033,4,VNC_IntTct_R,
720575941408508078,720575941545471593,3,VNC_LTct_R,
720575941408508078,720575941551947263,3,VNC_IntTct_R,
720575941408508078,720575941553520211,4,VNC_IntTct_R,
720575941408508078,720575941558648109,3,VNC_IntTct_R,
720575941408508078,720575941563920999,28,VNC_IntTct_R,
720575941408508078,720575941563920999,6,VNC_LTct_R,
720575941408508078,720575941563920999,13,VNC_T2_MesoNm_R,
720575941408508078,720575941564656791,3,VNC_T3_MetaNm_R,
720575941408508078,720575941566431286,5,VNC_T3_MetaNm_R,
720575941408508078,720575941566802170,11,VNC_IntTct_R,
720575941408508078,720575941566802170,10,VNC_LTct_R,
720575941408508078,720575941566802170,3,VNC_T2_MesoNm_R,
720575941408508078,720575941571420667,12,VNC_IntTct_R,
720575941408508078,720575941571420667,3,VNC_LTct_R,
720575941408508078,720575941571971229,5,VNC_IntTct_R,
720575941408508078,720575941575512424,6,VNC_IntTct_R,
720575941408508078,720575941575753910,3,VNC_LTct_R,
720575941408508078,720575941579804661,19,VNC_IntTct_R,
720575941408508078,720575941579804661,11,VNC_LTct_R,
720575941408508078,720575941579804661,3,VNC_T2_MesoNm_R,
720575941408508078,720575941583637726,3,VNC_IntTct_R,
720575941408508078,720575941588646284,4,VNC_LTct_R,
720575941408508078,720575941589954871,3,VNC_LTct_R,
720575941408508078,720575941595779264,3,VNC_IntTct_R,
720575941408508078,720575941623067338,17,VNC_LTct_R,
720575941408508078,720575941623439754,3,VNC_T3_MetaNm_R,
720575941408508078,720575941625963419,36,VNC_IntTct_R,
720575941408508078,720575941625963419,12,VNC_LTct_R,
720575941408508078,720575941642936696,8,VNC_IntTct_R,
720575941408508078,720575941645261768,11,VNC_ANm_R,
720575941408508078,720575941645261768,19,VNC_T3_MetaNm_R,
720575941408508078,720575941658910032,5,VNC_ANm_R,
720575941408508078,720575941662295352,3,VNC_ANm_R,
720575941408508078,720575941662295352,7,VNC_T3_MetaNm_R,
720575941408508078,720575941669866161,3,VNC_IntTct_R,
720575941408508078,720575941669866161,6,VNC_LTct_R,
720575941408508078,720575941678420925,14,VNC_IntTct_R,
720575941408535343,720575941450559566,4,VNC_T2_MesoNm_L,
720575941408535343,720575941501002731,4,VNC_T2_MesoNm_L,
720575941408535343,720575941501135191,6,VNC_IntTct_L,
720575941408535343,720575941501135191,13,VNC_T1_ProNm_L,
720575941408535343,720575941600259369,4,VNC_T2_MesoNm_L,
720575941408535343,720575941703131610,11,VNC_T1_ProNm_L,
720575941408568238,720575941461251027,5,VNC_T1_ProNm_R,
720575941408568238,720575941491175399,3,VNC_T2_MesoNm_R,
720575941408568238,720575941586471646,10,VNC_T1_ProNm_R,
720575941408568238,720575941623130314,5,VNC_T1_ProNm_R,
720575941408577327,720575941461251027,53,VNC_T1_ProNm_R,
720575941408639535,720575941428209912,3,VNC_NTct_L,
720575941408639535,720575941450559566,6,VNC_T2_MesoNm_L,
720575941408639535,720575941498948425,3,VNC_WTct_L,
720575941408639535,720575941504456386,3,VNC_WTct_L,
720575941408639535,720575941521485643,3,VNC_WTct_L,
720575941408639535,720575941553418724,3,VNC_WTct_L,
720575941408639535,720575941571427323,4,VNC_WTct_L,
720575941408639535,720575941590291084,3,VNC_T2_MesoNm_L,
720575941408661934,720575941429439959,50,VNC_IntTct_L,
720575941408661934,720575941429439959,5,VNC_IntTct_R,
720575941408661934,720575941429439959,15,VNC_LTct_L,
720575941408661934,720575941429439959,5,VNC_T2_MesoNm_L,
720575941408661934,720575941479084227,3,VNC_IntTct_L,
720575941408661934,720575941485196752,16,VNC_IntTct_L,
720575941408661934,720575941485196752,8,VNC_LTct_L,
720575941408661934,720575941485196752,3,VNC_T1_ProNm_L,
720575941408661934,720575941499725986,3,VNC_IntTct_R,
720575941408661934,720575941505536290,3,VNC_ANm_L,
720575941408661934,720575941508255266,11,VNC_IntTct_L,
720575941408661934,720575941508255266,10,VNC_LTct_L,
720575941408661934,720575941512896099,4,VNC_IntTct_R,
720575941408661934,720575941519213016,12,VNC_IntTct_L,
720575941408661934,720575941519213016,5,VNC_LTct_L,
720575941408661934,720575941535047690,13,VNC_IntTct_L,
720575941408661934,720575941535047690,3,VNC_IntTct_R,
720575941408661934,720575941537501160,9,VNC_IntTct_L,
720575941408661934,720575941539355517,5,VNC_LTct_R,
720575941408661934,720575941559947279,7,VNC_IntTct_L,
720575941408661934,720575941559947279,6,VNC_LTct_L,
720575941408661934,720575941559947279,5,VNC_T2_MesoNm_L,
720575941408661934,720575941615272601,17,VNC_LTct_L,
720575941408661934,720575941631975621,12,VNC_IntTct_L,
720575941408661934,720575941631975621,7,VNC_LTct_L,
720575941408661934,720575941631975621,4,VNC_T2_MesoNm_L,
720575941408661934,720575941640900453,5,VNC_ANm_L,
720575941408661934,720575941640900453,5,VNC_IntTct_L,
720575941408661934,720575941640900453,3,VNC_IntTct_R,
720575941408661934,720575941640900453,5,VNC_LTct_L,
720575941408661934,720575941640900453,3,VNC_T3_MetaNm_L,
720575941408661934,720575941640900453,5,VNC_T3_MetaNm_R,
720575941409225902,720575941401776931,3,VNC_IntTct_L,
720575941409225902,720575941401776931,3,VNC_LTct_L,
720575941409225902,720575941518316471,3,VNC_T2_MesoNm_L,
720575941409225902,720575941542907933,3,VNC_LTct_L,
720575941409225902,720575941552643390,19,VNC_AMNp_L,
720575941409225902,720575941575691624,4,VNC_AMNp_L,
720575941409225902,720575941614874325,3,VNC_LTct_L,
720575941409225902,720575941619873663,9,VNC_IntTct_L,
720575941409225902,720575941619873663,11,VNC_T1_ProNm_L,
720575941409225902,720575941642411877,3,VNC_T2_MesoNm_L,
720575941411212715,720575941439017423,6,VNC_HTct_L,
720575941411212715,720575941439083983,7,VNC_HTct_L,
720575941411212715,720575941447423837,7,VNC_WTct_L,
720575941411212715,720575941450576297,3,VNC_HTct_L,
720575941411212715,720575941456678893,22,VNC_NTct_L,
720575941411212715,720575941456678893,3,VNC_WTct_L,
720575941411212715,720575941472385083,5,VNC_HTct_L,
720575941411212715,720575941474394673,3,VNC_HTct_L,
720575941411212715,720575941478289376,3,VNC_HTct_L,
720575941411212715,720575941485422221,4,VNC_WTct_L,
720575941411212715,720575941492318128,5,VNC_WTct_L,
720575941411212715,720575941500845035,3,VNC_WTct_L,
720575941411212715,720575941500995051,6,VNC_WTct_L,
720575941411212715,720575941501041643,4,VNC_NTct_L,
720575941411212715,720575941503499755,13,VNC_HTct_L,
720575941411212715,720575941503499755,7,VNC_WTct_L,
720575941411212715,720575941504492357,6,VNC_HTct_L,
720575941411212715,720575941508509569,6,VNC_HTct_L,
720575941411212715,720575941513033219,9,VNC_HTct_L,
720575941411212715,720575941513033219,4,VNC_IntTct_L,
720575941411212715,720575941513033219,6,VNC_WTct_L,
720575941411212715,720575941526406532,7,VNC_WTct_L,
720575941411212715,720575941533201857,3,VNC_WTct_L,
720575941411212715,720575941534118322,3,VNC_HTct_L,
720575941411212715,720575941538289379,6,VNC_HTct_L,
720575941411212715,720575941552329729,7,VNC_HTct_L,
720575941411212715,720575941553338778,4,VNC_WTct_L,
720575941411212715,720575941559096302,5,VNC_WTct_L,
720575941411212715,720575941559331443,5,VNC_HTct_L,
720575941411212715,720575941566756602,3,VNC_HTct_L,
720575941411212715,720575941569574046,9,VNC_NTct_L,
720575941411212715,720575941569574046,8,VNC_WTct_L,
720575941411212715,720575941576986705,5,VNC_unassigned_L,
720575941411212715,720575941579809013,3,VNC_IntTct_L,
720575941411212715,720575941579809013,6,VNC_NTct_L,
720575941411212715,720575941579809013,29,VNC_WTct_L,
720575941411212715,720575941579868917,13,VNC_NTct_L,
720575941411212715,720575941602315454,9,VNC_HTct_L,
720575941411212715,720575941641423442,3,VNC_HTct_L,
720575941411212715,720575941641495634,3,VNC_WTct_L,
720575941411212715,720575941656239440,8,VNC_HTct_L,
720575941411212715,720575941688253080,10,VNC_NTct_L,
720575941411441323,720575941399264291,3,VNC_WTct_L,
720575941411441323,720575941409904495,3,VNC_HTct_R,
720575941411441323,720575941409904495,3,VNC_WTct_R,
720575941411441323,720575941410021231,3,VNC_IntTct_R,
720575941411441323,720575941411829396,3,VNC_NTct_R,
720575941411441323,720575941412443540,4,VNC_IntTct_L,
720575941411441323,720575941412445332,5,VNC_WTct_R,
720575941411441323,720575941413920540,4,VNC_HTct_R,
720575941411441323,720575941414326161,3,VNC_IntTct_L,
720575941411441323,720575941429324641,3,VNC_HTct_L,
720575941411441323,720575941432002574,8,VNC_HTct_R,
720575941411441323,720575941432778638,10,VNC_IntTct_R,
720575941411441323,720575941432778638,4,VNC_WTct_R,
720575941411441323,720575941440620379,4,VNC_IntTct_L,
720575941411441323,720575941442374058,3,VNC_LTct_R,
720575941411441323,720575941442374058,4,VNC_unassigned_R,
720575941411441323,720575941442926762,7,VNC_HTct_L,
720575941411441323,720575941447048117,3,VNC_HTct_R,
720575941411441323,720575941456244127,3,VNC_WTct_R,
720575941411441323,720575941457140550,4,VNC_unassigned_R,
720575941411441323,720575941458656467,8,VNC_HTct_R,
720575941411441323,720575941458656467,3,VNC_IntTct_L,
720575941411441323,720575941458656467,5,VNC_WTct_L,
720575941411441323,720575941458656467,4,VNC_WTct_R,
